,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,title,url,paper_id,citations,paper_url,git_urls,Repository,Stars,Forks,Downloads,Watchers,Open Issues,Network Count,Commit Count,Age (days),Languages,Language percs,Code total,Main language,Main language lines,Type
361,361,400.0,400.0,400.0,400.0,400.0,"Waveform substitution techniques for recovering
missing speech segments in packet voice communications",https://scholar.google.com/scholar?q=Waveform%20substitution%20techniques%20for%20recovering%0Amissing%20speech%20segments%20in%20packet%20voice%20communications,400,309.0,https://ieeexplore.ieee.org/abstract/document/1164984/,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
362,362,401.0,401.0,401.0,401.0,401.0,Introducing spain (sparse audio inpainter),https://scholar.google.com/scholar?q=Introducing%20spain%20%28sparse%20audio%20inpainter%29,401,30.0,https://arxiv.org/pdf/1810.13137,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
363,363,402.0,402.0,402.0,402.0,402.0,A context encoder for audio inpainting,https://scholar.google.com/scholar?q=A%20context%20encoder%20for%20audio%20inpainting,402,69.0,https://www.researchgate.net/profile/Andres-Marafioti/publication/336389335_A_Context_Encoder_For_Audio_Inpainting/links/5d9f2dfba6fdcc8fc3459ee3/A-Context-Encoder-For-Audio-Inpainting.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
364,364,403.0,403.0,403.0,403.0,403.0,"Inpainting of long audio segments with
similarity graphs",https://scholar.google.com/scholar?q=Inpainting%20of%20long%20audio%20segments%20with%0Asimilarity%20graphs,403,43.0,https://arxiv.org/pdf/1607.06667,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
365,365,405.0,405.0,405.0,405.0,405.0,"Gacela–a generative adversarial context
encoder for long audio inpainting",https://scholar.google.com/scholar?q=Gacela%E2%80%93a%20generative%20adversarial%20context%0Aencoder%20for%20long%20audio%20inpainting,405,42.0,https://arxiv.org/pdf/2005.05032,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
366,366,406.0,406.0,406.0,406.0,406.0,Learning to generate music with sentiment,https://scholar.google.com/scholar?q=Learning%20to%20generate%20music%20with%20sentiment,406,75.0,https://arxiv.org/pdf/2103.06125,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
367,367,408.0,408.0,408.0,408.0,408.0,Alarm sound recommendation based on music generating system,https://scholar.google.com/scholar?q=Alarm%20sound%20recommendation%20based%20on%20music%20generating%20system,408,1.0,https://eudl.eu/pdf/10.1007/978-3-030-17513-9_7,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
368,368,409.0,409.0,409.0,409.0,409.0,"Sleepy style music through
variational autoencoder",https://scholar.google.com/scholar?q=Sleepy%20style%20music%20through%0Avariational%20autoencoder,409,0.0,https://www.researchgate.net/profile/Pujana-Paliyawan/publication/332538664_Sleepy_Style_Music_through_Variational_Autoencoder/links/5d20c5e0299bf1547c9e8b44/Sleepy-Style-Music-through-Variational-Autoencoder.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
369,369,410.0,410.0,410.0,410.0,410.0,"Musebeat: Experience real-time music
generation in sync with heartbeat",https://scholar.google.com/scholar?q=Musebeat%3A%20Experience%20real-time%20music%0Ageneration%20in%20sync%20with%20heartbeat,410,2.0,https://dl.acm.org/doi/pdf/10.1145/3170427.3186532?casa_token=UjvPwnpZMc0AAAAA:iAM5jVmtq2V7Lp8Q_8bba4mJvvr7_GJlZWTXhVvLgUp-zGfNrguMCixiTramsuiyRMc_f_wWBtbT,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
370,370,411.0,411.0,411.0,411.0,411.0,Rethinking reflexive looper for structured pop music,https://scholar.google.com/scholar?q=Rethinking%20reflexive%20looper%20for%20structured%20pop%20music,411,16.0,https://www.nime.org/proceedings/2017/nime2017_paper0027.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
371,371,412.0,412.0,412.0,412.0,412.0,"music21: A toolkit for computer-aided musicology and symbolic music
data",https://scholar.google.com/scholar?q=music21%3A%20A%20toolkit%20for%20computer-aided%20musicology%20and%20symbolic%20music%0Adata,412,472.0,https://dspace.mit.edu/bitstream/handle/1721.1/84963/Cuthbert_Ariza_ISMIR_2010.pdf?sequence=1&isAllowed=y,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
372,372,413.0,413.0,413.0,413.0,413.0,Interactive deep generative models for symbolic music,https://scholar.google.com/scholar?q=Interactive%20deep%20generative%20models%20for%20symbolic%20music,413,6.0,https://theses.hal.science/tel-02108994/file/2018SORUS027.pdf,"https://github.com/Ghadjeres/DeepBach64,https://github.com/fchollet/keras,https://github.com/pytorch/pytorch",,0,0,0,0,0,0,0,0,,[0],0,,0.0,
373,373,415.0,415.0,415.0,415.0,415.0,"Studio online 3.0: An internet"" killer
application"" for remote access to ircam sounds and processing tools",https://scholar.google.com/scholar?q=Studio%20online%203.0%3A%20An%20internet%22%20killer%0Aapplication%22%20for%20remote%20access%20to%20ircam%20sounds%20and%20processing%20tools,415,51.0,https://hal.science/hal-03112091/document,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
374,374,416.0,416.0,416.0,416.0,416.0,"The nus sung and spoken lyrics corpus: A quantitative
comparison of singing and speech",https://scholar.google.com/scholar?q=The%20nus%20sung%20and%20spoken%20lyrics%20corpus%3A%20A%20quantitative%0Acomparison%20of%20singing%20and%20speech,416,98.0,https://www.researchgate.net/profile/Ye-Wang-25/publication/261277428_The_NUS_sung_and_spoken_lyrics_corpus_A_quantitative_comparison_of_singing_and_speech/links/54bb92100cf253b50e2d0fbc/The-NUS-sung-and-spoken-lyrics-corpus-A-quantitative-comparison-of-singing-and-speech.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
375,375,417.0,417.0,417.0,417.0,417.0,"A database linking piano and orchestral midi
scores with application to automatic projective orchestration",https://scholar.google.com/scholar?q=A%20database%20linking%20piano%20and%20orchestral%20midi%0Ascores%20with%20application%20to%20automatic%20projective%20orchestration,417,12.0,https://arxiv.org/pdf/1810.08611,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
376,376,420.0,420.0,420.0,420.0,420.0,Online database of scores in the humdrum file format,https://scholar.google.com/scholar?q=Online%20database%20of%20scores%20in%20the%20humdrum%20file%20format,420,98.0,https://ismir2005.ismir.net/proceedings/3123.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
377,377,421.0,421.0,421.0,421.0,421.0,"Hybrid long-and short-term models of folk
melodies",https://scholar.google.com/scholar?q=Hybrid%20long-and%20short-term%20models%20of%20folk%0Amelodies,421,8.0,https://www.ismir2015.uma.es/articles/140_Paper.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
378,378,422.0,422.0,422.0,422.0,422.0,"Minst, a collection of musical sound datasets",https://scholar.google.com/scholar?q=Minst%2C%20a%20collection%20of%20musical%20sound%20datasets,422,624.0,http://proceedings.mlr.press/v70/engel17a/engel17a.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
379,379,424.0,424.0,424.0,424.0,424.0,"The gtzan dataset: Its contents, its faults, their effects on evaluation, and its future use",https://scholar.google.com/scholar?q=The%20gtzan%20dataset%3A%20Its%20contents%2C%20its%20faults%2C%20their%20effects%20on%20evaluation%2C%20and%20its%20future%20use,424,139.0,https://arxiv.org/pdf/1306.1461,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
380,380,425.0,425.0,425.0,425.0,425.0,"On the improvement of singing voice separation for monaural recordings
using the mir-1k dataset",https://scholar.google.com/scholar?q=On%20the%20improvement%20of%20singing%20voice%20separation%20for%20monaural%20recordings%0Ausing%20the%20mir-1k%20dataset,425,284.0,https://ieeexplore.ieee.org/abstract/document/5153305/,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
381,381,426.0,426.0,426.0,426.0,426.0,"Vocal
activity informed singing voice separation with the ikala dataset",https://scholar.google.com/scholar?q=Vocal%0Aactivity%20informed%20singing%20voice%20separation%20with%20the%20ikala%20dataset,426,133.0,https://ieeexplore.ieee.org/abstract/document/7178063/,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
382,382,427.0,427.0,427.0,427.0,427.0,Learning features of music from scratch,https://scholar.google.com/scholar?q=Learning%20features%20of%20music%20from%20scratch,427,203.0,https://arxiv.org/pdf/1611.09827,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
383,383,428.0,428.0,428.0,428.0,428.0,"Pop909: A pop-song
dataset for music arrangement generation",https://scholar.google.com/scholar?q=Pop909%3A%20A%20pop-song%0Adataset%20for%20music%20arrangement%20generation,428,85.0,https://arxiv.org/pdf/2008.07142,https://github.com/music-x-lab/POP909-,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
384,384,432.0,432.0,432.0,432.0,432.0,On the evaluation of generative models in music,https://scholar.google.com/scholar?q=On%20the%20evaluation%20of%20generative%20models%20in%20music,432,151.0,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s00521-018-3849-7%3Fwt_mc%3DInternal.Event.1.SEM.ArticleAuthorOnlineFirst%26utm_source%3DArticleAuthorOnlineFirst%26utm_medium%3Demail%26utm_content%3DAA_en_06082018%26ArticleAuthorOnlineFirst_20181106&casa_token=kNZ3Tqztui4AAAAA:XhxTeJ6_id6OKHrsrLLmDwaZkqS82clFfbwtxUc76ur0TWnb9b3w1TdrbMfbJ6jbssXiC9w9XtAcVh3Z,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
385,385,433.0,433.0,433.0,433.0,433.0,"High-fidelity audio generation and representation learning
with guided adversarial autoencoder",https://scholar.google.com/scholar?q=High-fidelity%20audio%20generation%20and%20representation%20learning%0Awith%20guided%20adversarial%20autoencoder,433,9.0,https://ieeexplore.ieee.org/iel7/6287639/6514899/09272282.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
386,386,435.0,435.0,435.0,435.0,435.0,On the generalized distance in statistics,https://scholar.google.com/scholar?q=On%20the%20generalized%20distance%20in%20statistics,435,11818.0,https://www.jstor.org/stable/48723335,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
387,387,436.0,436.0,436.0,436.0,436.0,"Learning to create jazz melodies using a product of
experts",https://scholar.google.com/scholar?q=Learning%20to%20create%20jazz%20melodies%20using%20a%20product%20of%0Aexperts,436,25.0,https://computationalcreativity.net/iccc2017/ICCC_17_accepted_submissions/ICCC-17_paper_62.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
388,388,437.0,437.0,437.0,437.0,437.0,Guided music synthesis with variable markov oracle,https://scholar.google.com/scholar?q=Guided%20music%20synthesis%20with%20variable%20markov%20oracle,437,52.0,https://ojs.aaai.org/index.php/AIIDE/article/download/12767/12615,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
389,389,438.0,438.0,438.0,438.0,438.0,"Rethinking recurrent latent variable model for music
composition",https://scholar.google.com/scholar?q=Rethinking%20recurrent%20latent%20variable%20model%20for%20music%0Acomposition,438,16.0,https://arxiv.org/pdf/1810.03226,https://github.com/skokoh/c_vrnn_mmsp_2018MelodiesTotal,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
390,390,439.0,439.0,439.0,439.0,439.0,"Rethinking recurrent latent variable model for music
composition",https://scholar.google.com/scholar?q=Rethinking%20recurrent%20latent%20variable%20model%20for%20music%0Acomposition,439,16.0,https://arxiv.org/pdf/1810.03226,https://github.com/skokoh/c_vrnn_mmsp_2018MelodiesTotal,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
391,391,440.0,440.0,440.0,440.0,440.0,"The effect of explicit structure encoding of deep neural
networks for symbolic music generation",https://scholar.google.com/scholar?q=The%20effect%20of%20explicit%20structure%20encoding%20of%20deep%20neural%0Anetworks%20for%20symbolic%20music%20generation,440,52.0,https://arxiv.org/pdf/1811.08380,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
392,392,441.0,441.0,441.0,441.0,441.0,Music style transformer,https://scholar.google.com/scholar?q=Music%20style%20transformer,441,75.0,http://proceedings.mlr.press/v119/choi20b/choi20b.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
393,393,442.0,442.0,442.0,442.0,442.0,"Music information processing using the humdrum toolkit: Concepts, examples, and lessons",https://scholar.google.com/scholar?q=Music%20information%20processing%20using%20the%20humdrum%20toolkit%3A%20Concepts%2C%20examples%2C%20and%20lessons,442,190.0,https://www.jstor.org/stable/pdf/3681454.pdf?casa_token=XlEmIKMQEUwAAAAA:fzCxAzUu1xfMuexSgOa2R41bbapLHWugmc9YzNssZbmT9l8cCTUEovpilBhQAckKggVuJGidNXWyW4Bh5jZFT3DgAuvaNO6cWYtmzskpVGrnNVya-Cs,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
394,394,443.0,443.0,443.0,443.0,443.0,What’s key for key? the krumhansl-schmuckler key-finding algorithm reconsidered,https://scholar.google.com/scholar?q=What%E2%80%99s%20key%20for%20key%3F%20the%20krumhansl-schmuckler%20key-finding%20algorithm%20reconsidered,443,231.0,https://scholar.archive.org/work/aahkn2faynevjk3zp3dg2jk5y4/access/wayback/http://theory.esm.rochester.edu/temperley/papers/temperley-mp99.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
395,395,444.0,444.0,444.0,444.0,444.0,"A segment-based fitness measure for capturing repetitive structures
of music recordings",https://scholar.google.com/scholar?q=A%20segment-based%20fitness%20measure%20for%20capturing%20repetitive%20structures%0Aof%20music%20recordings,444,43.0,https://domino.mpi-inf.mpg.de/intranet/ag4/ag4publ.nsf/3561a79a83e6557ac1256b91004f4bdd/c09736ce6f79c9f2c12579950044b7f4/$FILE/2011_MuellerGroscheJiang_AudioStructure_ISMIR.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
396,396,445.0,445.0,445.0,445.0,445.0,A scape plot representation for visualizing repetitive structures of music recordings,https://scholar.google.com/scholar?q=A%20scape%20plot%20representation%20for%20visualizing%20repetitive%20structures%20of%20music%20recordings,445,38.0,https://www.audiolabs-erlangen.com/content/05-fau/professor/00-mueller/03-publications/2012_MuellerJiang_StructureVisualization_ISMIR.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
397,397,446.0,446.0,446.0,446.0,446.0,"Sm toolbox: Matlab implementations for computing and
enhancing similarity matrices",https://scholar.google.com/scholar?q=Sm%20toolbox%3A%20Matlab%20implementations%20for%20computing%20and%0Aenhancing%20similarity%20matrices,446,22.0,https://www.audiolabs-erlangen.de/content/resources/MIR/00-2019_TutorialFMP_ISMIR/2014_MuellerJiangGrohganz_ToolboxSM_AES.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
398,398,447.0,447.0,447.0,447.0,447.0,"Anticipatory model of musical style imitation using collaborative
and competitive reinforcement learning",https://scholar.google.com/scholar?q=Anticipatory%20model%20of%20musical%20style%20imitation%20using%20collaborative%0Aand%20competitive%20reinforcement%20learning,447,52.0,https://inria.hal.science/docs/00/83/90/73/PDF/ArshiaCont_ABIALS06_Chapter.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
399,399,448.0,448.0,448.0,448.0,448.0,"Crowdmos: An approach for crowdsourcing mean
opinion score studies",https://scholar.google.com/scholar?q=Crowdmos%3A%20An%20approach%20for%20crowdsourcing%20mean%0Aopinion%20score%20studies,448,261.0,https://www.microsoft.com/en-us/research/wp-content/uploads/2011/05/0002416.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
400,400,449.0,449.0,449.0,449.0,449.0,Conditional end-to-end audio transforms,https://scholar.google.com/scholar?q=Conditional%20end-to-end%20audio%20transforms,449,38.0,https://arxiv.org/pdf/1804.00047,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
401,401,451.0,451.0,451.0,451.0,451.0,"Modeling self-repetition in music generation using generative adversarial
networks",https://scholar.google.com/scholar?q=Modeling%20self-repetition%20in%20music%20generation%20using%20generative%20adversarial%0Anetworks,451,25.0,https://cs.cmu.edu/~jharsh/papers/music_workshop_paper.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
402,402,452.0,452.0,452.0,452.0,452.0,A note on the evaluation of generative models,https://scholar.google.com/scholar?q=A%20note%20on%20the%20evaluation%20of%20generative%20models,452,1156.0,https://arxiv.org/pdf/1511.01844,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
403,403,453.0,453.0,453.0,453.0,453.0,"Ai song
contest: Human-ai co-creation in songwriting",https://scholar.google.com/scholar?q=Ai%20song%0Acontest%3A%20Human-ai%20co-creation%20in%20songwriting,453,58.0,https://arxiv.org/pdf/2010.05388,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
404,404,454.0,454.0,454.0,454.0,454.0,"Innovations in studio design and construction in the capitol tower recording studios,",https://scholar.google.com/scholar?q=Innovations%20in%20studio%20design%20and%20construction%20in%20the%20capitol%20tower%20recording%20studios%2C,454,11.0,https://www.aes.org/e-lib/online/browse.cfm?elib=278,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
405,405,455.0,455.0,455.0,455.0,455.0,"An interdisciplinary synthesis of reverberation viewpoints,",https://scholar.google.com/scholar?q=An%20interdisciplinary%20synthesis%20of%20reverberation%20viewpoints%2C,455,144.0,https://www.aes.org/e-lib/browse.cfm?elib=10176,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
406,406,456.0,456.0,456.0,456.0,456.0,"Statistics of natural reverberation enable perceptual separation of sound and space,",https://scholar.google.com/scholar?q=Statistics%20of%20natural%20reverberation%20enable%20perceptual%20separation%20of%20sound%20and%20space%2C,456,141.0,https://www.pnas.org/doi/full/10.1073/pnas.1612524113,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
407,407,457.0,457.0,457.0,457.0,457.0,"Fifty years of artificial reverberation,",https://scholar.google.com/scholar?q=Fifty%20years%20of%20artificial%20reverberation%2C,457,332.0,https://ieeexplore.ieee.org/abstract/document/6161610/,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
408,408,458.0,458.0,458.0,458.0,458.0,"More than 50 years of artificial reverberation,",https://scholar.google.com/scholar?q=More%20than%2050%20years%20of%20artificial%20reverberation%2C,458,72.0,https://www.dreams-itn.eu/uploads/files/Valimaki-AES60-keynote.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
409,409,459.0,459.0,459.0,459.0,459.0,"Effect design, part 1: reverberator and other filters,",https://scholar.google.com/scholar?q=Effect%20design%2C%20part%201%3A%20reverberator%20and%20other%20filters%2C,459,206.0,https://freeverb3vst.osdn.jp/doc/EffectDesignPart1.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
410,410,460.0,460.0,460.0,460.0,460.0,"A real-time multichannel room simulator,",https://scholar.google.com/scholar?q=A%20real-time%20multichannel%20room%20simulator%2C,460,186.0,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/content/pdf/10.1007/s005300050111.pdf&casa_token=xb3wnmDqHLIAAAAA:ho5hAmaN_wGprHiep-eJOjzOwN4bk5LBgOird2ZTVAyB3-6jcwWZBq-a7wMd37mYeGRydE_W2FdwsHn0,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
411,411,461.0,461.0,461.0,461.0,461.0,"Efficient synthesis of room acoustics via scattering delay networks,",https://scholar.google.com/scholar?q=Efficient%20synthesis%20of%20room%20acoustics%20via%20scattering%20delay%20networks%2C,461,70.0,https://arxiv.org/pdf/1502.05751,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
412,412,462.0,462.0,462.0,462.0,462.0,"Minimally simple binaural room modeling using a single feedback delay network,",https://scholar.google.com/scholar?q=Minimally%20simple%20binaural%20room%20modeling%20using%20a%20single%20feedback%20delay%20network%2C,462,5.0,https://www.academia.edu/download/57292795/angus_jaes_preprint.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
413,413,464.0,464.0,464.0,464.0,464.0,"An analysis/synthesis approach to real-time artificial reverberation,",https://scholar.google.com/scholar?q=An%20analysis/synthesis%20approach%20to%20real-time%20artificial%20reverberation%2C,464,165.0,https://www.computer.org/csdl/proceedings-article/icassp/1992/00226080/12OmNqIhFXx,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
414,414,465.0,465.0,465.0,465.0,465.0,"Automatic design of feedback delay network reverb parameters for impulse response matching,",https://scholar.google.com/scholar?q=Automatic%20design%20of%20feedback%20delay%20network%20reverb%20parameters%20for%20impulse%20response%20matching%2C,465,7.0,https://www.aes.org/e-lib/online/browse.cfm?elib=18470,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
415,415,466.0,466.0,466.0,466.0,466.0,"Late reverberation synthesis using filtered velvet noise,",https://scholar.google.com/scholar?q=Late%20reverberation%20synthesis%20using%20filtered%20velvet%20noise%2C,466,31.0,https://www.mdpi.com/2076-3417/7/5/483/pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
416,416,467.0,467.0,467.0,467.0,467.0,"Matching artificial reverb settings to unknown room recordings: a recommendation system for reverb plugins,",https://scholar.google.com/scholar?q=Matching%20artificial%20reverb%20settings%20to%20unknown%20room%20recordings%3A%20a%20recommendation%20system%20for%20reverb%20plugins%2C,467,12.0,https://www.cnmat.berkeley.edu/sites/default/files/attachments/2012_Matching_Artificial_Reverb_Settings_to_Recommendation_System.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
417,417,468.0,468.0,468.0,468.0,468.0,"An adaptive backpropagation cascade IIR filter,",https://scholar.google.com/scholar?q=An%20adaptive%20backpropagation%20cascade%20IIR%20filter%2C,468,19.0,https://www.researchgate.net/profile/Martin-Snelgrove/publication/3324352_An_Adaptive_Backpropagation_Cascade_IIR_Filter/links/553519f10cf2222bcc403ac8/An-Adaptive-Backpropagation-Cascade-IIR-Filter.pdf?_sg%5B0%5D=started_experiment_milestone&origin=journalDetail,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
418,418,469.0,469.0,469.0,469.0,469.0,"FIR and IIR synapses, a new neural network architecture for time series modeling,",https://scholar.google.com/scholar?q=FIR%20and%20IIR%20synapses%2C%20a%20new%20neural%20network%20architecture%20for%20time%20series%20modeling%2C,469,314.0,http://andrewback.com/papers/fir_iir_nc.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
419,419,470.0,470.0,470.0,470.0,470.0,"Fast adaptive IIR-MLP neural networks for signal processing applications,",https://scholar.google.com/scholar?q=Fast%20adaptive%20IIR-MLP%20neural%20networks%20for%20signal%20processing%20applications%2C,470,11.0,https://www.researchgate.net/profile/Aurelio-Uncini/publication/2541798_Fast_Adaptive_IIR-MLP_Neural_Networks_for_Signal_Processing_Application/links/53f71baf0cf2fceacc74eec3/Fast-Adaptive-IIR-MLP-Neural-Networks-for-Signal-Processing-Application.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
420,420,471.0,471.0,471.0,471.0,471.0,"Differentiable IIR filters for machine learning application,",https://scholar.google.com/scholar?q=Differentiable%20IIR%20filters%20for%20machine%20learning%20application%2C,471,55.0,https://dafx2020.mdw.ac.at/proceedings/papers/DAFx2020_paper_52.pdf,https://github.com/boris-kuz/differentiable_,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
421,421,472.0,472.0,472.0,472.0,472.0,"Neural parametric equalizer matching using differentiable biquads,",https://scholar.google.com/scholar?q=Neural%20parametric%20equalizer%20matching%20using%20differentiable%20biquads%2C,472,28.0,https://dafx2020.mdw.ac.at/proceedings/papers/DAFx2020_paper_7.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
422,422,473.0,473.0,473.0,473.0,473.0,"Lightweight and interpretable neural modeling of an audio distortion effect using hyperconditioned differentiable biquads,",https://scholar.google.com/scholar?q=Lightweight%20and%20interpretable%20neural%20modeling%20of%20an%20audio%20distortion%20effect%20using%20hyperconditioned%20differentiable%20biquads%2C,473,34.0,https://arxiv.org/pdf/2103.08709,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
423,423,474.0,474.0,474.0,474.0,474.0,"An approach to the approximation problem for nonrecursive digital filters,",https://scholar.google.com/scholar?q=An%20approach%20to%20the%20approximation%20problem%20for%20nonrecursive%20digital%20filters%2C,474,275.0,https://web.ece.ucsb.edu/Faculty/Rabiner/ece259/Reprints/020_nonrecursive%20design.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
424,424,475.0,475.0,475.0,475.0,475.0,"Designing multichannel reverberators,",https://scholar.google.com/scholar?q=Designing%20multichannel%20reverberators%2C,475,215.0,https://www.jstor.org/stable/pdf/3680358.pdf?casa_token=QUCxmNHKXzYAAAAA:U81YzpJhr_eZtLNtmJvWRmWD8zQlJNnk1fsv31Ystk1p0k13YG11vo_jsUmm2oiSIuBFw8gB7DqbAcS_zRxOJZigcIprwDch9_2nyW3YT5x1LQMQBlM,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
425,425,476.0,476.0,476.0,476.0,476.0,"Synthetic reverberation, part I,",https://scholar.google.com/scholar?q=Synthetic%20reverberation%2C%20part%20I%2C,476,144.0,https://www.aes.org/e-lib/browse.cfm?elib=10176,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
426,426,477.0,477.0,477.0,477.0,477.0,"An empirical evaluation of generic convolutional and recurrent networks for sequence modeling,",https://scholar.google.com/scholar?q=An%20empirical%20evaluation%20of%20generic%20convolutional%20and%20recurrent%20networks%20for%20sequence%20modeling%2C,477,4278.0,https://arxiv.org/pdf/1803.01271.pdf%C3%A3%E2%82%AC%E2%80%9A%C3%A6%C5%93%C2%AC%C3%A6%E2%80%93%E2%80%A1%C3%A5%C2%BC%E2%80%A2%C3%A7%E2%80%9D%C2%A8%C3%A7%E2%80%9D%C2%A8(*)%C3%A8%C2%A1%C2%A8%C3%A7%C2%A4%C2%BA,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
427,427,478.0,478.0,478.0,478.0,478.0,"Efficient neural networks for real-time analog audio effect modeling,",https://scholar.google.com/scholar?q=Efficient%20neural%20networks%20for%20real-time%20analog%20audio%20effect%20modeling%2C,478,22.0,https://www.researchgate.net/profile/Christian-Steinmetz-5/publication/349234676_Efficient_Neural_Networks_for_Real-time_Analog_Audio_Effect_Modeling/links/602ac38ca6fdcc37a82bffa0/Efficient-Neural-Networks-for-Real-time-Analog-Audio-Effect-Modeling.pdf,https://github.com/csteinmetz1/micro-tcnModel,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
428,428,480.0,480.0,480.0,480.0,480.0,"Identification of systems containing linear dynamic and static nonlinear elements,",https://scholar.google.com/scholar?q=Identification%20of%20systems%20containing%20linear%20dynamic%20and%20static%20nonlinear%20elements%2C,480,530.0,https://www.sciencedirect.com/science/article/pii/000510988290022X,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
429,429,481.0,481.0,481.0,481.0,481.0,"Spectral modeling synthesis: A sound analysis/synthesis based on a deterministic plus stochastic decomposition,",https://scholar.google.com/scholar?q=Spectral%20modeling%20synthesis%3A%20A%20sound%20analysis/synthesis%20based%20on%20a%20deterministic%20plus%20stochastic%20decomposition%2C,481,932.0,https://www.jstor.org/stable/pdf/3680788.pdf?casa_token=i9BJCy2r-bsAAAAA:v_m_7Vt0QlEGISuFpaT4n0HHO5BbJ8vBLQ1prrHIBrmF596xaIipqQnRciXHKL60DBTRTBjJ9WTR8WGQyra1eCIJ_SenwVkCryaGg6Krv-4TnEVEFRc,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
